,channel,event,timestamp,type,userId
81915,client,App Timing Metric,2020-01-11 02:56:15.021,track,anon0049
81916,client,First Paint,2020-01-11 02:56:15.672,track,anon0049
81917,client,First Contentful Paint,2020-01-11 02:56:15.698,track,anon0049
81918,client,Side Nav Clicked,2020-01-11 02:56:19.084,track,anon0049
81919,client,Side Nav Clicked Settings,2020-01-11 02:56:19.116,track,anon0049
81920,client,Side Nav Clicked,2020-01-11 02:56:19.250,track,anon0049
81921,client,Side Nav Clicked Settings,2020-01-11 02:56:19.285,track,anon0049
81922,client,First Input Delay,2020-01-11 02:56:19.489,track,anon0049
81923,client,App Timing Metric,2020-01-11 02:56:20.230,track,anon0049
81924,client,App Timing Metric,2020-01-11 02:56:20.537,track,anon0049
81925,client,User Settings Detail Form Edited,2020-01-11 02:56:21.334,track,anon0049
81926,client,User Settings Detail Form Edited,2020-01-11 02:56:21.392,track,anon0049
81927,client,User Settings Detail Form Edited,2020-01-11 02:56:21.519,track,anon0049
81928,server,Tracking Plan Saved,2020-01-11 02:56:23.057,track,anon0154
81929,server,Tracking Plan Saved,2020-01-11 02:56:29.887,track,anon0154
81930,client,First Contentful Paint,2020-01-11 02:56:42.446,track,
81931,client,App Timing Metric,2020-01-11 02:56:42.447,track,
81932,client,First Contentful Paint,2020-01-11 02:56:43.022,track,
81933,client,First Contentful Paint,2020-01-11 02:56:43.451,track,
81934,client,First Contentful Paint,2020-01-11 02:56:43.617,track,
81935,client,App Timing Metric,2020-01-11 02:56:44.705,track,
81936,client,First Contentful Paint,2020-01-11 02:56:44.706,track,
81937,client,Signup Page Viewed,2020-01-11 02:56:50.225,track,
81938,client,Signup Page Viewed,2020-01-11 02:56:50.363,track,
81939,client,Signup Page Viewed,2020-01-11 02:56:50.442,track,
81940,client,First Input Delay,2020-01-11 02:56:50.614,track,
81941,client,First Input Delay,2020-01-11 02:56:50.653,track,
81942,client,Signup Page Viewed,2020-01-11 02:56:50.761,track,
81943,client,First Input Delay,2020-01-11 02:56:50.805,track,
81944,client,First Input Delay,2020-01-11 02:56:50.848,track,
81945,client,Signup Page Viewed,2020-01-11 02:56:52.193,track,
81946,client,First Input Delay,2020-01-11 02:56:52.492,track,
81947,client,Signup Page Viewed,2020-01-11 02:57:00.138,track,anon0078
81948,server,Tracking Plan Saved,2020-01-11 02:57:11.317,track,anon0154
81949,client,App Timing Metric,2020-01-11 02:57:15.618,track,anon0009
81950,server,Tracking Plan Saved,2020-01-11 02:57:23.843,track,anon0154
81951,server,Tracking Plan Saved,2020-01-11 02:57:31.986,track,anon0154
81952,client,Debugger Call Clicked,2020-01-11 02:57:34.309,track,anon0169
81953,client,Debugger Call Clicked,2020-01-11 02:57:34.971,track,anon0169
81954,client,App Timing Metric,2020-01-11 02:57:59.708,track,anon0019
81955,client,App Timing Metric,2020-01-11 02:57:59.715,track,anon0019
81956,client,App Timing Metric,2020-01-11 02:57:59.716,track,anon0019
81957,server,Startup Deal Requested,2020-01-11 02:58:06.795,track,anon0073
81958,server,Tracking Plan Saved,2020-01-11 02:58:10.899,track,anon0154
81959,server,Tracking Plan Saved,2020-01-11 02:58:23.356,track,anon0154
81960,server,Tracking Plan Saved,2020-01-11 02:58:33.944,track,anon0154
81961,server,Tracking Plan Connection Changed,2020-01-11 02:58:34.850,track,anon0154
81962,server,Tracking Plan Saved,2020-01-11 02:58:35.916,track,anon0154
81963,client,App Timing Metric,2020-01-11 02:58:45.619,track,anon0009
81964,server,Password Submitted,2020-01-11 02:58:51.316,track,anon0065
81965,client,First Input Delay,2020-01-11 02:59:06.893,track,anon0177
81966,server,Tracking Plan Saved,2020-01-11 02:59:11.453,track,anon0154
81967,client,First Paint,2020-01-11 02:59:20.151,track,
81968,client,First Contentful Paint,2020-01-11 02:59:20.156,track,
81969,client,App Timing Metric,2020-01-11 02:59:20.160,track,
81970,client,First Input Delay,2020-01-11 02:59:23.673,track,
81971,server,generic0120 Run Failed,2020-01-11 02:59:36.843,track,anon0093
81972,client,User Settings Detail Form Edited,2020-01-11 02:59:41.532,track,anon0045
81973,client,User Settings Detail Form Edited,2020-01-11 02:59:41.535,track,anon0045
81974,client,User Settings Detail Form Edited,2020-01-11 02:59:41.536,track,anon0045
81975,client,User Settings Detail Form Edited,2020-01-11 02:59:42.401,track,anon0045
81976,client,generic01 Explorer Searched,2020-01-11 02:59:43.027,track,anon0045
81977,client,generic01 Profile Viewed,2020-01-11 02:59:44.427,track,anon0045
81978,client,App Timing Metric,2020-01-11 02:59:44.593,track,anon0045
81979,client,generic01 Profile Tab Viewed,2020-01-11 02:59:45.114,track,anon0045
81980,client,First Contentful Paint,2020-01-11 02:59:53.796,track,
81981,client,App Timing Metric,2020-01-11 02:59:53.834,track,
81982,server,Tracking Plan Saved,2020-01-11 02:59:59.336,track,anon0154
81983,client,JavaScript Error,2020-01-11 03:00:04.172,track,
81984,server,Tracking Plan Saved,2020-01-11 03:00:04.638,track,anon0154
81985,client,generic01 Profile Viewed,2020-01-11 03:00:07.442,track,anon0045
81986,client,generic01 Profile Tab Viewed,2020-01-11 03:00:08.923,track,anon0045
81987,server,Tracking Plan Saved,2020-01-11 03:00:10.969,track,anon0154
81988,server,Tracking Plan Saved,2020-01-11 03:00:11.032,track,anon0154
81989,server,Tracking Plan Connection Changed,2020-01-11 03:00:11.893,track,anon0154
81990,client,First Contentful Paint,2020-01-11 03:00:11.997,track,anon0109
81991,client,App Timing Metric,2020-01-11 03:00:12.245,track,anon0109
81992,client,App Timing Metric,2020-01-11 03:00:15.620,track,anon0009
81993,client,View generic2325 Clicked,2020-01-11 03:00:20.270,track,anon0109
81994,client,App Timing Metric,2020-01-11 03:00:20.951,track,anon0109
81995,server,Tracking Plan Saved,2020-01-11 03:00:24.982,track,anon0154
81996,server,Tracking Plan Saved,2020-01-11 03:00:37.418,track,anon0154
81997,server,generic0120 Run Failed,2020-01-11 03:00:38.823,track,anon0067
81998,server,Tracking Plan Saved,2020-01-11 03:01:10.896,track,anon0154
81999,client,Email Captured,2020-01-11 03:01:15.777,track,anon0078
82000,client,User Settings Detail Form Edited,2020-01-11 03:01:21.767,track,anon0078
82001,client,Lead Captured,2020-01-11 03:01:21.781,track,anon0078
82002,server,generic27 Created,2020-01-11 03:01:22.471,track,anon0161
82003,server,Signup Completed,2020-01-11 03:01:22.791,track,anon0161
82004,server,Tracking Plan Saved,2020-01-11 03:01:22.839,track,anon0154
82005,client,User Signed Up,2020-01-11 03:01:23.179,track,anon0161
82006,client,Signup Next Clicked,2020-01-11 03:01:23.231,track,anon0161
82007,server,User Created,2020-01-11 03:01:23.339,track,anon0161
82008,server,generic0120 Run Failed,2020-01-11 03:01:24.218,track,anon0119
82009,server,generic0120 Run Failed,2020-01-11 03:01:27.042,track,anon0110
82010,server,Tracking Plan Saved,2020-01-11 03:01:30.412,track,anon0154
82011,client,First Contentful Paint,2020-01-11 03:01:33.591,track,anon0028
82012,client,First Paint,2020-01-11 03:01:33.591,track,anon0028
82013,client,Debugger Call Clicked,2020-01-11 03:01:38.114,track,anon0025
82014,client,Debugger Call Clicked,2020-01-11 03:01:42.293,track,anon0025
82015,client,Debugger Call Clicked,2020-01-11 03:01:44.056,track,anon0025
82016,client,Debugger Call Clicked,2020-01-11 03:01:46.772,track,anon0025
82017,client,Debugger Call Clicked,2020-01-11 03:01:47.518,track,anon0025
82018,server,generic0120 Run Failed,2020-01-11 03:01:47.946,track,anon0060
82019,client,Debugger Call Clicked,2020-01-11 03:01:49.007,track,anon0025
82020,client,Debugger Call Clicked,2020-01-11 03:01:49.573,track,anon0025
82021,client,User Settings Detail Form Edited,2020-01-11 03:01:59.568,track,anon0161
82022,client,Signup Next Clicked,2020-01-11 03:01:59.592,track,anon0161
82023,server,User Email Verification Succeeded,2020-01-11 03:02:10.191,track,anon0161
82024,server,Tracking Plan Saved,2020-01-11 03:02:11.246,track,anon0154
82025,client,App Timing Metric,2020-01-11 03:02:12.250,track,anon0161
82026,client,First Paint,2020-01-11 03:02:14.311,track,anon0161
82027,client,First Contentful Paint,2020-01-11 03:02:14.364,track,anon0161
82028,client,First Input Delay,2020-01-11 03:02:15.651,track,anon0161
82029,server,Password Submitted,2020-01-11 03:02:18.538,track,anon0065
82030,client,User Logged In,2020-01-11 03:02:18.910,track,anon0161
82031,client,First Paint,2020-01-11 03:02:21.764,track,anon0161
82032,client,First Contentful Paint,2020-01-11 03:02:21.769,track,anon0161
82033,client,App Timing Metric,2020-01-11 03:02:21.998,track,anon0161
82034,client,First Input Delay,2020-01-11 03:02:22.167,track,anon0161
82035,server,Tracking Plan Saved,2020-01-11 03:02:23.161,track,anon0154
82036,client,First Paint,2020-01-11 03:02:31.500,track,anon0047
82037,client,First Contentful Paint,2020-01-11 03:02:31.527,track,anon0047
82038,client,App Timing Metric,2020-01-11 03:02:31.571,track,anon0047
82039,server,Tracking Plan Saved,2020-01-11 03:02:33.160,track,anon0154
82040,client,Side Nav Clicked,2020-01-11 03:02:34.131,track,anon0161
82041,client,App Timing Metric,2020-01-11 03:02:34.300,track,anon0018
82042,client,App Timing Metric,2020-01-11 03:02:34.828,track,anon0161
82043,client,User Logged In,2020-01-11 03:02:34.848,track,anon0047
82044,client,First Input Delay,2020-01-11 03:02:35.256,track,anon0047
82045,client,Side Nav Clicked,2020-01-11 03:02:38.249,track,anon0161
82046,client,Side Nav Clicked Catalog,2020-01-11 03:02:38.293,track,anon0161
82047,client,App Timing Metric,2020-01-11 03:02:39.715,track,anon0161
82048,client,Debugger Call Clicked,2020-01-11 03:02:41.111,track,anon0033
82049,client,Side Nav Clicked,2020-01-11 03:02:58.276,track,anon0161
82050,client,Side Nav Clicked Settings,2020-01-11 03:02:58.291,track,anon0161
82051,client,User Settings Detail Form Edited,2020-01-11 03:03:08.016,track,anon0045
82052,client,User Settings Detail Form Edited,2020-01-11 03:03:08.016,track,anon0045
82053,client,User Settings Detail Form Edited,2020-01-11 03:03:08.017,track,anon0045
82054,client,Side Nav Clicked,2020-01-11 03:03:09.005,track,anon0161
82055,client,User Settings Detail Form Edited,2020-01-11 03:03:09.007,track,anon0045
82056,client,Side Nav Clicked generic04,2020-01-11 03:03:09.010,track,anon0161
82057,client,generic01 Explorer Searched,2020-01-11 03:03:09.574,track,anon0045
82058,client,generic01 Profile Viewed,2020-01-11 03:03:11.277,track,anon0045
82059,client,App Timing Metric,2020-01-11 03:03:11.404,track,anon0045
82060,server,Tracking Plan Saved,2020-01-11 03:03:11.455,track,anon0154
82061,client,Side Nav Clicked,2020-01-11 03:03:15.280,track,anon0161
82062,client,Side Nav Clicked generic30,2020-01-11 03:03:15.295,track,anon0161
82063,server,Tracking Plan Saved,2020-01-11 03:03:17.079,track,anon0154
82064,server,Password Submitted,2020-01-11 03:03:18.096,track,anon0065
82065,server,Tracking Plan Connection Changed,2020-01-11 03:03:18.265,track,anon0154
82066,client,First Paint,2020-01-11 03:03:19.449,track,anon0047
82067,client,First Contentful Paint,2020-01-11 03:03:19.472,track,anon0047
82068,client,App Timing Metric,2020-01-11 03:03:19.501,track,anon0047
82069,server,Tracking Plan Saved,2020-01-11 03:03:23.734,track,anon0154
82070,client,Clicked Catalog Integration,2020-01-11 03:03:24.327,track,anon0161
82071,client,App Timing Metric,2020-01-11 03:03:25.160,track,anon0161
82072,server,Tracking Plan Saved,2020-01-11 03:03:32.013,track,anon0154
82073,client,First Input Delay,2020-01-11 03:03:34.071,track,anon0047
82074,client,App Timing Metric,2020-01-11 03:03:34.986,track,anon0047
82075,client,Clicked Catalog Integration,2020-01-11 03:03:42.156,track,anon0161
82076,server,generic23 Created,2020-01-11 03:03:47.985,track,anon0161
82077,client,First Paint,2020-01-11 03:03:49.856,track,anon0161
82078,client,First Contentful Paint,2020-01-11 03:03:49.877,track,anon0161
82079,client,App Timing Metric,2020-01-11 03:03:50.139,track,anon0161
82080,client,Side Nav Clicked,2020-01-11 03:03:53.715,track,anon0161
82081,client,First Input Delay,2020-01-11 03:03:53.731,track,anon0161
82082,client,Side Nav Clicked generic30,2020-01-11 03:03:53.732,track,anon0161
82083,client,Side Nav Clicked,2020-01-11 03:03:54.618,track,anon0161
82084,client,Side Nav Clicked generic04,2020-01-11 03:03:54.715,track,anon0161
82085,client,generic23 Overview Link Clicked,2020-01-11 03:03:58.780,track,anon0161
82086,client,Clicked Catalog Integration,2020-01-11 03:04:02.423,track,anon0161
82087,client,Clicked Configure generic32,2020-01-11 03:04:04.358,track,anon0161
82088,client,Side Nav Clicked,2020-01-11 03:04:05.126,track,anon0047
82089,client,Side Nav Clicked Settings,2020-01-11 03:04:05.160,track,anon0047
82090,client,App Timing Metric,2020-01-11 03:04:05.336,track,anon0161
82091,client,App Timing Metric,2020-01-11 03:04:05.945,track,anon0047
82092,client,Viewed Integration,2020-01-11 03:04:06.370,track,anon0161
82093,client,Side Nav Clicked,2020-01-11 03:04:08.669,track,anon0047
82094,client,Side Nav Clicked generic30,2020-01-11 03:04:08.694,track,anon0047
82095,server,Tracking Plan Saved,2020-01-11 03:04:10.955,track,anon0154
82096,client,Side Nav Clicked,2020-01-11 03:04:12.645,track,anon0047
82097,client,Side Nav Clicked generic04,2020-01-11 03:04:12.664,track,anon0047
82098,client,App Timing Metric,2020-01-11 03:04:13.935,track,anon0140
82099,client,App Timing Metric,2020-01-11 03:04:13.936,track,anon0140
82100,client,App Timing Metric,2020-01-11 03:04:16.248,track,anon0047
82101,client,App Timing Metric,2020-01-11 03:04:16.657,track,anon0047
82102,client,View generic2325 Clicked,2020-01-11 03:04:19.679,track,anon0047
82103,client,App Timing Metric,2020-01-11 03:04:21.581,track,anon0047
82104,server,Tracking Plan Saved,2020-01-11 03:04:24.245,track,anon0154
82105,client,generic32 Credentials Added,2020-01-11 03:04:29.650,track,anon0161
82106,server,Tracking Plan Saved,2020-01-11 03:04:34.349,track,anon0154
82107,client,generic32 Credentials Added,2020-01-11 03:04:38.533,track,anon0161
82108,client,Side Nav Clicked,2020-01-11 03:04:49.675,track,anon0161
82109,client,Side Nav Clicked Overview,2020-01-11 03:04:49.676,track,anon0161
82110,client,App Timing Metric,2020-01-11 03:04:51.428,track,anon0161
82111,server,Tracking Plan Saved,2020-01-11 03:05:10.942,track,anon0154
82112,client,First Contentful Paint,2020-01-11 03:05:11.545,track,anon0035
82113,client,App Timing Metric,2020-01-11 03:05:11.598,track,anon0156
82114,client,App Timing Metric,2020-01-11 03:05:11.635,track,anon0035
82115,client,First Paint,2020-01-11 03:05:11.636,track,anon0035
82116,client,App Timing Metric,2020-01-11 03:05:11.782,track,anon0156
82117,client,Notification Banner Shown,2020-01-11 03:05:11.784,track,anon0156
82118,client,App Timing Metric,2020-01-11 03:05:13.312,track,anon0035
82119,client,App Timing Metric,2020-01-11 03:05:13.344,track,anon0035
82120,client,First Input Delay,2020-01-11 03:05:14.832,track,anon0035
82121,client,Debugger Searched,2020-01-11 03:05:17.801,track,anon0035
82122,client,Side Nav Clicked,2020-01-11 03:05:21.462,track,anon0122
82123,client,Side Nav Clicked generic04,2020-01-11 03:05:21.463,track,anon0122
82124,client,Debugger Call Clicked,2020-01-11 03:05:21.743,track,anon0035
82125,server,Tracking Plan Saved,2020-01-11 03:05:23.159,track,anon0154
82126,client,Debugger Call Clicked,2020-01-11 03:05:23.674,track,anon0035
82127,client,Debugger Call Clicked,2020-01-11 03:05:25.369,track,anon0035
82128,client,generic29 Nav Link Clicked,2020-01-11 03:05:25.858,track,anon0122
82129,client,Debugger Call Clicked,2020-01-11 03:05:26.692,track,anon0035
82130,client,Debugger Call Clicked,2020-01-11 03:05:29.157,track,anon0035
82131,server,Tracking Plan Saved,2020-01-11 03:05:30.052,track,anon0154
82132,client,Debugger Call Clicked,2020-01-11 03:05:30.331,track,anon0035
82133,client,Debugger Call Clicked,2020-01-11 03:05:31.144,track,anon0122
82134,client,Debugger Call Clicked,2020-01-11 03:05:36.525,track,anon0035
82135,client,First Paint,2020-01-11 03:05:44.207,track,anon0122
82136,client,First Contentful Paint,2020-01-11 03:05:44.244,track,anon0122
82137,client,First Input Delay,2020-01-11 03:05:52.537,track,anon0122
82138,client,App Timing Metric,2020-01-11 03:05:53.003,track,anon0122
82139,client,Viewed Integration,2020-01-11 03:05:53.258,track,anon0122
82140,client,App Timing Metric,2020-01-11 03:05:57.295,track,anon0122
82141,server,Tracking Plan Saved,2020-01-11 03:06:10.929,track,anon0154
82142,client,generic08 Error,2020-01-11 03:06:14.097,track,anon0122
82143,client,generic32 Simulator Event Sent,2020-01-11 03:06:14.143,track,anon0122
82144,client,App Timing Metric,2020-01-11 03:06:15.632,track,anon0009
82145,client,generic29 Nav Link Clicked,2020-01-11 03:06:17.829,track,anon0047
82146,server,Tracking Plan Saved,2020-01-11 03:06:23.314,track,anon0154
82147,server,Tracking Plan Saved,2020-01-11 03:06:30.695,track,anon0154
82148,server,Tracking Plan Saved,2020-01-11 03:07:10.904,track,anon0154
82149,server,Tracking Plan Saved,2020-01-11 03:07:22.622,track,anon0154
82150,client,App Timing Metric,2020-01-11 03:07:45.640,track,anon0009
82151,server,Tracking Plan Saved,2020-01-11 03:07:55.769,track,anon0154
82152,server,Tracking Plan Saved,2020-01-11 03:08:11.068,track,anon0154
82153,server,generic0120 Run Failed,2020-01-11 03:08:13.475,track,anon0048
82154,server,Tracking Plan Saved,2020-01-11 03:08:22.990,track,anon0154
82155,client,generic29 Nav Link Clicked,2020-01-11 03:08:25.518,track,anon0049
82156,client,First Paint,2020-01-11 03:08:26.825,track,anon0049
82157,client,First Contentful Paint,2020-01-11 03:08:26.837,track,anon0049
82158,client,App Timing Metric,2020-01-11 03:08:27.970,track,anon0049
82159,client,First Input Delay,2020-01-11 03:08:28.819,track,anon0049
82160,client,App Timing Metric,2020-01-11 03:08:29.784,track,anon0049
82161,server,Tracking Plan Saved,2020-01-11 03:08:29.995,track,anon0154
82162,server,Password Submitted,2020-01-11 03:08:57.729,track,anon0065
82163,server,Tracking Plan Saved,2020-01-11 03:09:10.932,track,anon0154
82164,server,Tracking Plan Saved,2020-01-11 03:09:23.283,track,anon0154
82165,client,App Timing Metric,2020-01-11 03:09:24.553,track,anon0129
82166,client,App Timing Metric,2020-01-11 03:09:24.616,track,anon0129
82167,client,generic32 Simulator Event Sent,2020-01-11 03:09:30.568,track,anon0122
82168,client,generic08 Error,2020-01-11 03:09:30.568,track,anon0122
82169,server,Tracking Plan Saved,2020-01-11 03:09:31.834,track,anon0154
82170,client,First Contentful Paint,2020-01-11 03:09:42.179,track,anon0004
82171,client,First Paint,2020-01-11 03:09:42.179,track,anon0004
82172,client,First Input Delay,2020-01-11 03:09:43.151,track,anon0004
82173,client,User Logged In,2020-01-11 03:09:58.607,track,anon0004
82174,server,Password Submitted,2020-01-11 03:09:58.608,track,anon0065
82175,server,Tracking Plan Saved,2020-01-11 03:09:58.976,track,anon0154
82176,client,First Paint,2020-01-11 03:09:59.529,track,anon0004
82177,client,First Contentful Paint,2020-01-11 03:09:59.543,track,anon0004
82178,client,App Timing Metric,2020-01-11 03:09:59.554,track,anon0004
82179,server,Tracking Plan Connection Changed,2020-01-11 03:09:59.983,track,anon0154
82180,client,First Input Delay,2020-01-11 03:10:03.389,track,anon0004
82181,client,generic06 Clicked,2020-01-11 03:10:03.437,track,anon0004
82182,client,generic06 Sidesheet Closed,2020-01-11 03:10:05.655,track,anon0004
82183,client,App Timing Metric,2020-01-11 03:10:08.236,track,anon0004
82184,client,App Timing Metric,2020-01-11 03:10:09.068,track,anon0004
82185,server,generic0120 Run Failed,2020-01-11 03:10:10.031,track,anon0081
82186,server,Tracking Plan Saved,2020-01-11 03:10:10.947,track,anon0154
82187,client,App Timing Metric,2020-01-11 03:10:18.010,track,anon0004
82188,client,generic29 Nav Link Clicked,2020-01-11 03:10:21.388,track,anon0004
82189,client,User Settings Detail Form Edited,2020-01-11 03:10:23.992,track,anon0004
82190,client,generic23 Delete Clicked,2020-01-11 03:10:24.023,track,anon0004
82191,server,Tracking Plan Saved,2020-01-11 03:10:25.206,track,anon0154
82192,server,generic23 Deleted,2020-01-11 03:10:25.539,track,anon0004
82193,client,Viewed Integration,2020-01-11 03:10:28.905,track,anon0122
82194,client,Side Nav Clicked,2020-01-11 03:10:29.067,track,anon0004
82195,client,Side Nav Clicked generic04,2020-01-11 03:10:29.084,track,anon0004
82196,server,Tracking Plan Saved,2020-01-11 03:10:32.044,track,anon0154
82197,client,Side Nav Clicked,2020-01-11 03:10:32.867,track,anon0122
82198,client,Side Nav Clicked generic04,2020-01-11 03:10:32.873,track,anon0122
82199,client,App Timing Metric,2020-01-11 03:10:34.982,track,anon0122
82200,client,App Timing Metric,2020-01-11 03:10:35.245,track,anon0122
82201,server,generic0120 Run Failed,2020-01-11 03:10:54.671,track,anon0131
82202,server,Tracking Plan Saved,2020-01-11 03:11:10.871,track,anon0154
82203,server,Tracking Plan Saved,2020-01-11 03:11:25.764,track,anon0154
82204,server,Tracking Plan Saved,2020-01-11 03:11:32.493,track,anon0154
82205,client,First Contentful Paint,2020-01-11 03:11:42.614,track,
82206,client,App Timing Metric,2020-01-11 03:11:42.614,track,
82207,client,First Contentful Paint,2020-01-11 03:11:43.257,track,
82208,client,App Timing Metric,2020-01-11 03:11:43.415,track,
82209,client,First Contentful Paint,2020-01-11 03:11:43.416,track,
82210,client,App Timing Metric,2020-01-11 03:11:43.803,track,
82211,client,First Contentful Paint,2020-01-11 03:11:43.803,track,
82212,client,First Contentful Paint,2020-01-11 03:11:45.185,track,
82213,client,First Input Delay,2020-01-11 03:11:50.140,track,
82214,client,First Input Delay,2020-01-11 03:11:50.157,track,
82215,client,Signup Page Viewed,2020-01-11 03:11:50.227,track,
82216,client,Signup Page Viewed,2020-01-11 03:11:50.228,track,
82217,client,Signup Page Viewed,2020-01-11 03:11:50.255,track,
82218,client,First Input Delay,2020-01-11 03:11:50.529,track,
82219,client,Signup Page Viewed,2020-01-11 03:11:50.759,track,
82220,client,First Input Delay,2020-01-11 03:11:50.834,track,
82221,client,First Input Delay,2020-01-11 03:11:52.179,track,
82222,client,Signup Page Viewed,2020-01-11 03:11:52.257,track,
82223,server,Tracking Plan Saved,2020-01-11 03:12:10.905,track,anon0154
82224,client,Side Nav Clicked,2020-01-11 03:12:23.465,track,anon0122
82225,client,Side Nav Clicked generic01,2020-01-11 03:12:23.468,track,anon0122
82226,client,App Timing Metric,2020-01-11 03:12:23.883,track,anon0122
82227,server,Tracking Plan Saved,2020-01-11 03:12:24.104,track,anon0154
82228,client,App Timing Metric,2020-01-11 03:12:25.685,track,anon0122
82229,client,Side Nav Clicked,2020-01-11 03:12:29.536,track,anon0122
82230,client,Side Nav Clicked generic04,2020-01-11 03:12:29.556,track,anon0122
82231,server,Tracking Plan Saved,2020-01-11 03:12:31.444,track,anon0154
82232,server,Tracking Plan Saved,2020-01-11 03:13:10.934,track,anon0154
82233,server,Tracking Plan Saved,2020-01-11 03:13:22.639,track,anon0154
82234,client,App Timing Metric,2020-01-11 03:13:27.675,track,anon0004
82235,server,Tracking Plan Saved,2020-01-11 03:13:29.847,track,anon0154
82236,client,generic29 Nav Link Clicked,2020-01-11 03:13:33.815,track,anon0004
82237,client,User Settings Detail Form Edited,2020-01-11 03:13:35.236,track,anon0004
82238,client,generic23 Delete Clicked,2020-01-11 03:13:35.266,track,anon0004
82239,server,generic23 Deleted,2020-01-11 03:13:36.241,track,anon0004
82240,client,First Paint,2020-01-11 03:13:43.144,track,anon0004
82241,client,First Contentful Paint,2020-01-11 03:13:43.156,track,anon0004
82242,client,App Timing Metric,2020-01-11 03:13:45.692,track,anon0009
82243,client,First Contentful Paint,2020-01-11 03:14:05.974,track,anon0012
82244,client,Page Call Duplicated,2020-01-11 03:14:05.980,track,anon0012
82245,client,App Timing Metric,2020-01-11 03:14:06.274,track,anon0012
82246,client,First Input Delay,2020-01-11 03:14:07.292,track,anon0012
82247,client,Side Nav Clicked,2020-01-11 03:14:10.935,track,anon0012
82248,client,Side Nav Clicked generic30,2020-01-11 03:14:10.941,track,anon0012
82249,server,Tracking Plan Saved,2020-01-11 03:14:10.952,track,anon0154
82250,server,Tracking Plan Saved,2020-01-11 03:14:23.298,track,anon0154
82251,server,Tracking Plan Saved,2020-01-11 03:14:27.949,track,anon0154
82252,server,Tracking Plan Connection Changed,2020-01-11 03:14:28.860,track,anon0154
82253,client,Catalog Category Clicked,2020-01-11 03:14:29.435,track,anon0012
82254,server,Tracking Plan Saved,2020-01-11 03:14:32.565,track,anon0154
82255,client,Notification Banner Shown,2020-01-11 03:14:34.722,track,anon0055
82256,client,App Timing Metric,2020-01-11 03:14:35.086,track,anon0055
82257,client,First Paint,2020-01-11 03:14:46.255,track,anon0084
82258,client,First Contentful Paint,2020-01-11 03:14:46.255,track,anon0084
82259,client,Clicked Catalog Integration,2020-01-11 03:14:47.482,track,anon0012
82260,client,App Timing Metric,2020-01-11 03:14:47.823,track,anon0084
82261,client,App Timing Metric,2020-01-11 03:14:48.305,track,anon0012
82262,client,App Timing Metric,2020-01-11 03:14:55.563,track,anon0084
82263,client,App Timing Metric,2020-01-11 03:14:55.563,track,anon0084
82264,client,First Paint,2020-01-11 03:15:02.694,track,anon0139
82265,client,First Contentful Paint,2020-01-11 03:15:02.699,track,anon0139
82266,client,First Input Delay,2020-01-11 03:15:05.436,track,anon0139
82267,client,App Timing Metric,2020-01-11 03:15:08.067,track,anon0142
82268,server,Tracking Plan Saved,2020-01-11 03:15:10.929,track,anon0154
82269,server,Tracking Plan Saved,2020-01-11 03:15:11.038,track,anon0154
82270,client,User Logged In,2020-01-11 03:15:11.572,track,anon0139
82271,server,Tracking Plan Connection Changed,2020-01-11 03:15:11.985,track,anon0154
82272,server,Tracking Plan Saved,2020-01-11 03:15:28.099,track,anon0154
82273,client,Side Nav Clicked,2020-01-11 03:15:32.813,track,anon0029
82274,client,Side Nav Clicked generic30,2020-01-11 03:15:32.826,track,anon0029
82275,client,Side Nav Clicked,2020-01-11 03:15:33.494,track,anon0029
82276,client,Side Nav Clicked generic04,2020-01-11 03:15:33.518,track,anon0029
82277,server,Tracking Plan Saved,2020-01-11 03:15:35.017,track,anon0154
82278,server,Password Submitted,2020-01-11 03:15:41.696,track,anon0065
82279,client,Side Nav Clicked,2020-01-11 03:15:42.747,track,anon0029
82280,client,Side Nav Clicked Overview,2020-01-11 03:15:42.772,track,anon0029
82281,client,App Timing Metric,2020-01-11 03:15:43.658,track,anon0029
82282,client,First Contentful Paint,2020-01-11 03:15:43.906,track,anon0139
82283,client,First Paint,2020-01-11 03:15:44.664,track,anon0139
82284,client,App Timing Metric,2020-01-11 03:15:45.072,track,anon0139
82285,client,App Timing Metric,2020-01-11 03:15:46.191,track,anon0139
82286,server,Tracking Plan Saved,2020-01-11 03:16:10.950,track,anon0154
82287,client,First Input Delay,2020-01-11 03:16:25.211,track,anon0139
82288,server,Tracking Plan Saved,2020-01-11 03:16:26.015,track,anon0154
82289,client,Debugger Searched,2020-01-11 03:16:28.525,track,anon0139
82290,client,Debugger Call Clicked,2020-01-11 03:16:29.193,track,anon0139
82291,server,Tracking Plan Saved,2020-01-11 03:16:33.377,track,anon0154
82292,client,App Timing Metric,2020-01-11 03:16:57.844,track,anon0049
82293,client,First Paint,2020-01-11 03:16:57.875,track,anon0049
82294,client,First Contentful Paint,2020-01-11 03:16:57.875,track,anon0049
82295,client,App Timing Metric,2020-01-11 03:16:58.927,track,anon0049
82296,client,Unread Notification Count Displayed,2020-01-11 03:16:59.395,track,anon0049
82297,client,First Input Delay,2020-01-11 03:17:06.142,track,anon0049
82298,server,Tracking Plan Saved,2020-01-11 03:17:10.973,track,anon0154
82299,server,Tracking Plan Saved,2020-01-11 03:17:22.910,track,anon0154
